Frame_n,Frame_n+1,Matches,Inliers,Inlier_Ratio
81,82,453,418,0.9227373068432672
82,83,501,474,0.9461077844311377
83,84,363,355,0.977961432506887
84,85,484,456,0.9421487603305785
85,86,553,520,0.9403254972875226
86,87,588,565,0.9608843537414966
87,88,786,757,0.9631043256997456
88,89,894,845,0.9451901565995525
89,90,699,652,0.932761087267525
90,91,667,636,0.9535232383808095
91,92,1057,991,0.9375591296121097
92,93,927,864,0.9320388349514563
93,94,1054,1010,0.9582542694497154
94,95,1019,977,0.9587831207065751
95,96,1090,1019,0.9348623853211009
96,97,409,364,0.8899755501222494
97,98,475,443,0.9326315789473684
98,99,866,821,0.9480369515011547
99,100,1174,1133,0.965076660988075
100,101,665,631,0.9488721804511279
101,102,615,567,0.9219512195121952
102,103,406,384,0.9458128078817734
103,104,555,538,0.9693693693693693
104,105,561,544,0.9696969696969697
105,106,636,609,0.9575471698113207
106,107,327,304,0.9296636085626911
107,108,290,265,0.9137931034482759
108,109,354,337,0.9519774011299436
109,110,601,570,0.9484193011647255
110,111,692,653,0.9436416184971098
111,112,795,758,0.9534591194968554
112,113,662,639,0.9652567975830816
113,114,603,553,0.9170812603648425
114,115,403,379,0.9404466501240695
115,116,258,240,0.9302325581395349
116,117,810,764,0.9432098765432099
117,118,462,434,0.9393939393939394
118,119,216,191,0.8842592592592593
119,120,378,366,0.9682539682539683
120,121,322,310,0.9627329192546584
121,122,691,665,0.9623733719247467
122,123,830,795,0.9578313253012049
123,124,1025,979,0.9551219512195122
124,125,567,511,0.9012345679012346
125,126,530,517,0.9754716981132076
126,127,1080,1026,0.95
127,128,553,510,0.9222423146473779
128,129,574,559,0.9738675958188153
129,130,1016,971,0.9557086614173228
130,131,1352,1288,0.9526627218934911
131,132,1112,1046,0.9406474820143885
132,133,1155,1101,0.9532467532467532
133,134,661,609,0.9213313161875946
134,135,643,629,0.9782270606531882
135,136,893,863,0.9664053751399776
136,137,877,825,0.9407069555302167
137,138,775,753,0.9716129032258064
138,139,744,715,0.9610215053763441
139,140,1080,1031,0.9546296296296296
140,141,990,940,0.9494949494949495
141,142,1028,975,0.9484435797665369
142,143,1117,1082,0.9686660698299016
143,144,1037,999,0.9633558341369335
144,145,1000,948,0.948
145,146,742,702,0.9460916442048517
146,147,939,903,0.9616613418530351
147,148,832,793,0.953125
148,149,824,785,0.9526699029126213
149,150,418,396,0.9473684210526315
150,151,391,372,0.9514066496163683
151,152,809,771,0.9530284301606922
152,153,382,332,0.8691099476439791
153,154,382,365,0.9554973821989529
154,155,655,634,0.9679389312977099
155,156,665,625,0.9398496240601504
156,157,639,610,0.9546165884194053
157,158,423,411,0.9716312056737588
158,159,1339,1277,0.9536967886482449
159,160,1290,1227,0.9511627906976744
160,161,1117,1045,0.9355416293643688
161,162,743,708,0.9528936742934051
162,163,645,606,0.9395348837209302
163,164,252,230,0.9126984126984127
164,165,359,334,0.9303621169916435
165,166,461,436,0.9457700650759219
166,167,284,255,0.897887323943662
167,168,330,310,0.9393939393939394
168,169,444,418,0.9414414414414415
169,170,224,187,0.8348214285714286
170,171,280,251,0.8964285714285715
171,172,136,123,0.9044117647058824
172,173,567,542,0.9559082892416225
173,174,361,325,0.9002770083102493
174,175,375,333,0.888
175,176,214,193,0.9018691588785047
176,177,261,242,0.9272030651340997
177,178,155,136,0.8774193548387097
178,179,206,188,0.912621359223301
179,180,147,114,0.7755102040816326
180,181,241,229,0.950207468879668
181,182,253,229,0.9051383399209486
182,183,329,306,0.9300911854103343
183,184,348,297,0.853448275862069
184,185,372,362,0.9731182795698925
185,186,230,191,0.8304347826086956
186,187,198,187,0.9444444444444444
187,188,230,217,0.9434782608695652
188,189,120,96,0.8
189,190,119,98,0.8235294117647058
190,191,112,90,0.8035714285714286
191,192,113,86,0.7610619469026548
192,193,145,126,0.8689655172413793
193,194,199,179,0.8994974874371859
194,195,118,88,0.7457627118644068
195,196,122,107,0.8770491803278688
196,197,126,104,0.8253968253968254
197,198,82,50,0.6097560975609756
198,199,67,43,0.6417910447761194
199,200,68,54,0.7941176470588235
200,201,91,55,0.6043956043956044
201,202,136,122,0.8970588235294118
202,203,89,79,0.8876404494382022
203,204,250,229,0.916
204,205,301,283,0.9401993355481728
205,206,424,399,0.9410377358490566
206,207,453,418,0.9227373068432672
207,208,317,304,0.9589905362776026
208,209,645,599,0.9286821705426357
209,210,503,473,0.9403578528827038
210,211,555,533,0.9603603603603603
211,212,371,337,0.9083557951482479
212,213,426,404,0.9483568075117371
213,214,476,461,0.9684873949579832
214,215,503,484,0.9622266401590457
215,216,670,646,0.9641791044776119
216,217,595,567,0.9529411764705882
217,218,602,579,0.9617940199335548
218,219,322,295,0.9161490683229814
219,220,270,259,0.9592592592592593
220,221,222,207,0.9324324324324325
221,222,340,319,0.9382352941176471
222,223,431,397,0.9211136890951276
223,224,465,434,0.9333333333333333
224,225,591,572,0.9678510998307953
225,226,541,525,0.9704251386321626
226,227,463,419,0.9049676025917927
227,228,486,462,0.9506172839506173
228,229,501,477,0.9520958083832335
229,230,299,264,0.882943143812709
230,231,205,192,0.9365853658536586
231,232,310,293,0.9451612903225807
232,233,322,307,0.953416149068323
233,234,577,554,0.9601386481802426
234,235,580,543,0.9362068965517242
235,236,631,603,0.9556259904912837
236,237,820,773,0.9426829268292682
237,238,872,846,0.9701834862385321
238,239,810,772,0.9530864197530864
239,240,855,816,0.9543859649122807
240,241,827,795,0.9613059250302297
241,242,848,819,0.9658018867924528
242,243,798,775,0.9711779448621554
243,244,771,729,0.9455252918287937
244,245,627,585,0.9330143540669856
245,246,676,641,0.9482248520710059
246,247,612,583,0.9526143790849673
247,248,481,459,0.9542619542619543
248,249,551,536,0.9727767695099818
249,250,535,489,0.914018691588785
250,251,515,481,0.9339805825242719
251,252,452,435,0.9623893805309734
252,253,725,701,0.9668965517241379
253,254,527,491,0.9316888045540797
254,255,615,587,0.9544715447154472
255,256,627,609,0.9712918660287081
256,257,595,564,0.9478991596638655
257,258,608,576,0.9473684210526315
258,259,790,748,0.9468354430379747
259,260,690,642,0.9304347826086956
260,261,446,400,0.8968609865470852
261,262,416,395,0.9495192307692307
262,263,426,381,0.8943661971830986
263,264,339,306,0.9026548672566371
264,265,448,426,0.9508928571428571
265,266,507,483,0.9526627218934911
266,267,389,351,0.9023136246786633
267,268,393,377,0.9592875318066157
268,269,446,416,0.9327354260089686
269,270,423,399,0.9432624113475178
270,271,480,453,0.94375
271,272,243,211,0.8683127572016461
272,273,209,194,0.9282296650717703
273,274,219,205,0.9360730593607306
274,275,183,166,0.907103825136612
275,276,130,107,0.823076923076923
276,277,166,149,0.8975903614457831
277,278,299,288,0.9632107023411371
278,279,291,279,0.9587628865979382
279,280,322,315,0.9782608695652174
280,281,335,321,0.9582089552238806
281,282,444,424,0.954954954954955
282,283,398,386,0.9698492462311558
283,284,329,316,0.9604863221884499
284,285,460,446,0.9695652173913043
285,286,416,403,0.96875
286,287,338,318,0.9408284023668639
287,288,281,271,0.9644128113879004
288,289,272,265,0.9742647058823529
289,290,176,170,0.9659090909090909
290,291,170,166,0.9764705882352941
291,292,134,124,0.9253731343283582
292,293,164,160,0.975609756097561
293,294,264,250,0.946969696969697
294,295,371,347,0.9353099730458221
295,296,323,296,0.9164086687306502
296,297,320,279,0.871875
297,298,341,323,0.9472140762463344
298,299,336,315,0.9375
299,300,324,301,0.9290123456790124
300,301,226,189,0.8362831858407079
301,302,170,145,0.8529411764705882
302,303,202,170,0.8415841584158416
303,304,223,208,0.9327354260089686
304,305,238,227,0.9537815126050421
305,306,199,170,0.8542713567839196
306,307,263,247,0.9391634980988594
307,308,207,187,0.9033816425120773
308,309,262,240,0.916030534351145
309,310,227,212,0.933920704845815
310,311,220,186,0.8454545454545455
311,312,275,256,0.9309090909090909
312,313,288,254,0.8819444444444444
313,314,275,258,0.9381818181818182
314,315,204,174,0.8529411764705882
315,316,481,449,0.9334719334719335
316,317,420,388,0.9238095238095239
317,318,327,312,0.9541284403669725
318,319,430,401,0.9325581395348838
319,320,308,285,0.9253246753246753
320,321,270,258,0.9555555555555556
321,322,166,155,0.9337349397590361
322,323,198,188,0.9494949494949495
323,324,350,343,0.98
324,325,172,138,0.8023255813953488
325,326,256,248,0.96875
326,327,192,178,0.9270833333333334
327,328,250,226,0.904
328,329,191,181,0.9476439790575916
329,330,201,193,0.9601990049751243
330,331,423,409,0.966903073286052
331,332,360,341,0.9472222222222222
332,333,339,326,0.9616519174041298
333,334,476,463,0.9726890756302521
334,335,559,534,0.9552772808586762
335,336,618,596,0.9644012944983819
336,337,527,509,0.9658444022770398
337,338,496,461,0.9294354838709677
338,339,528,515,0.9753787878787878
339,340,532,504,0.9473684210526315
340,341,408,378,0.9264705882352942
341,342,417,397,0.9520383693045563
342,343,289,274,0.9480968858131488
343,344,369,351,0.9512195121951219
344,345,499,485,0.9719438877755511
345,346,467,451,0.9657387580299786
346,347,591,575,0.9729272419627749
347,348,413,391,0.9467312348668281
348,349,829,804,0.9698431845597105
349,350,792,759,0.9583333333333334
350,351,653,623,0.9540581929555896
351,352,876,856,0.9771689497716894
352,353,774,739,0.9547803617571059
353,354,312,276,0.8846153846153846
354,355,353,339,0.9603399433427762
355,356,307,287,0.9348534201954397
356,357,170,158,0.9294117647058824
357,358,186,178,0.956989247311828
358,359,193,178,0.9222797927461139
359,360,291,265,0.9106529209621993
360,361,236,213,0.902542372881356
361,362,231,201,0.8701298701298701
362,363,365,321,0.8794520547945206
363,364,327,281,0.8593272171253823
364,365,318,288,0.9056603773584906
365,366,454,413,0.9096916299559471
366,367,466,437,0.9377682403433476
367,368,339,301,0.887905604719764
368,369,168,107,0.6369047619047619
369,370,289,263,0.9100346020761245
370,371,273,252,0.9230769230769231
371,372,318,302,0.949685534591195
372,373,367,333,0.9073569482288828
373,374,272,255,0.9375
374,375,418,386,0.9234449760765551
375,376,364,326,0.8956043956043956
376,377,272,237,0.8713235294117647
377,378,377,359,0.9522546419098143
378,379,594,566,0.9528619528619529
379,380,684,631,0.922514619883041
380,381,516,484,0.937984496124031
381,382,452,417,0.922566371681416
382,383,941,894,0.9500531349628055
383,384,835,785,0.9401197604790419
384,385,846,791,0.9349881796690307
385,386,950,882,0.9284210526315789
386,387,785,741,0.9439490445859873
387,388,902,852,0.9445676274944568
388,389,817,783,0.9583843329253366
389,390,821,773,0.9415347137637028
390,391,614,574,0.9348534201954397
391,392,320,284,0.8875
392,393,334,289,0.8652694610778443
393,394,264,249,0.9431818181818182
394,395,390,351,0.9
395,396,306,286,0.934640522875817
396,397,446,419,0.9394618834080718
397,398,367,341,0.9291553133514986
398,399,425,384,0.9035294117647059
399,400,597,574,0.9614740368509213
400,401,466,444,0.9527896995708155
401,402,395,362,0.9164556962025316
402,403,341,321,0.9413489736070382
403,404,293,270,0.9215017064846417
404,405,433,392,0.9053117782909931
405,406,349,331,0.9484240687679083
406,407,385,363,0.9428571428571428
407,408,258,240,0.9302325581395349
408,409,691,659,0.9536903039073806
409,410,662,606,0.9154078549848943
410,411,509,472,0.9273084479371316
411,412,367,340,0.9264305177111717
412,413,294,273,0.9285714285714286
413,414,310,284,0.9161290322580645
414,415,155,142,0.9161290322580645
415,416,388,377,0.9716494845360825
416,417,272,251,0.9227941176470589
417,418,416,401,0.9639423076923077
418,419,284,261,0.9190140845070423
419,420,398,385,0.9673366834170855
420,421,592,544,0.918918918918919
421,422,487,474,0.973305954825462
422,423,392,359,0.9158163265306123
423,424,396,387,0.9772727272727273
424,425,440,407,0.925
425,426,781,750,0.9603072983354674
426,427,861,830,0.9639953542392566
427,428,702,660,0.9401709401709402
428,429,637,612,0.9607535321821036
429,430,598,573,0.9581939799331104
430,431,741,704,0.9500674763832658
431,432,709,672,0.9478138222849083
432,433,684,652,0.9532163742690059
433,434,679,653,0.9617083946980854
434,435,694,650,0.9365994236311239
435,436,696,658,0.9454022988505747
436,437,396,360,0.9090909090909091
437,438,476,455,0.9558823529411765
438,439,427,401,0.9391100702576113
439,440,543,524,0.9650092081031307
440,441,306,278,0.9084967320261438
441,442,302,299,0.9900662251655629
442,443,517,494,0.9555125725338491
443,444,624,599,0.9599358974358975
444,445,409,378,0.9242053789731052
445,446,449,432,0.9621380846325167
446,447,378,355,0.9391534391534392
447,448,442,415,0.9389140271493213
448,449,535,516,0.9644859813084112
449,450,512,489,0.955078125
450,451,388,354,0.9123711340206185
451,452,395,372,0.9417721518987342
452,453,298,281,0.9429530201342282
453,454,488,470,0.9631147540983607
454,455,427,401,0.9391100702576113
455,456,331,314,0.9486404833836858
456,457,546,520,0.9523809523809523
457,458,442,407,0.920814479638009
458,459,394,370,0.9390862944162437
459,460,619,581,0.938610662358643
460,461,633,602,0.9510268562401264
461,462,590,567,0.9610169491525423
462,463,495,456,0.9212121212121213
463,464,503,476,0.9463220675944334
464,465,500,469,0.938
465,466,291,257,0.8831615120274914
466,467,276,262,0.9492753623188406
467,468,455,425,0.9340659340659341
468,469,539,508,0.9424860853432282
469,470,647,600,0.9273570324574961
470,471,619,561,0.9063004846526656
471,472,444,388,0.8738738738738738
472,473,508,475,0.9350393700787402
473,474,395,352,0.8911392405063291
474,475,850,799,0.94
475,476,325,293,0.9015384615384615
476,477,485,472,0.9731958762886598
477,478,380,365,0.9605263157894737
478,479,525,494,0.940952380952381
479,480,408,381,0.9338235294117647
480,481,445,430,0.9662921348314607
481,482,388,373,0.961340206185567
482,483,862,816,0.9466357308584686
483,484,665,641,0.9639097744360903
484,485,382,355,0.9293193717277487
485,486,149,135,0.9060402684563759
486,487,246,237,0.9634146341463414
487,488,348,336,0.9655172413793104
488,489,244,231,0.9467213114754098
489,490,251,243,0.9681274900398407
490,491,405,393,0.9703703703703703
491,492,345,335,0.9710144927536232
492,493,398,384,0.964824120603015
493,494,740,707,0.9554054054054054
494,495,697,666,0.9555236728837877
495,496,531,498,0.9378531073446328
496,497,259,237,0.915057915057915
497,498,235,214,0.9106382978723404
498,499,253,239,0.9446640316205533
499,500,330,317,0.9606060606060606
500,501,350,332,0.9485714285714286
501,502,459,393,0.8562091503267973
502,503,436,412,0.944954128440367
503,504,315,280,0.8888888888888888
504,505,231,208,0.9004329004329005
505,506,232,226,0.9741379310344828
506,507,381,333,0.8740157480314961
507,508,383,354,0.9242819843342036
508,509,240,211,0.8791666666666667
509,510,207,193,0.9323671497584541
510,511,224,203,0.90625
511,512,213,200,0.9389671361502347
512,513,268,250,0.9328358208955224
513,514,222,199,0.8963963963963963
514,515,243,225,0.9259259259259259
515,516,250,209,0.836
516,517,223,192,0.8609865470852018
517,518,210,188,0.8952380952380953
518,519,240,212,0.8833333333333333
519,520,208,175,0.8413461538461539
520,521,168,144,0.8571428571428571
521,522,230,213,0.9260869565217391
522,523,234,188,0.8034188034188035
523,524,259,226,0.8725868725868726
524,525,250,208,0.832
525,526,211,189,0.8957345971563981
526,527,166,143,0.8614457831325302
527,528,211,184,0.8720379146919431
528,529,187,154,0.8235294117647058
529,530,198,170,0.8585858585858586
530,531,275,251,0.9127272727272727
531,532,290,266,0.9172413793103448
532,533,291,249,0.8556701030927835
533,534,354,302,0.8531073446327684
534,535,322,294,0.9130434782608695
535,536,329,293,0.8905775075987842
536,537,323,300,0.9287925696594427
537,538,192,172,0.8958333333333334
538,539,278,263,0.9460431654676259
539,540,390,368,0.9435897435897436
540,541,223,197,0.8834080717488789
541,542,322,306,0.9503105590062112
542,543,279,260,0.931899641577061
543,544,241,225,0.9336099585062241
544,545,159,147,0.9245283018867925
545,546,207,195,0.9420289855072463
546,547,262,238,0.9083969465648855
547,548,300,294,0.98
548,549,274,260,0.948905109489051
549,550,417,387,0.9280575539568345
550,551,377,356,0.9442970822281167
551,552,619,594,0.9596122778675282
552,553,898,853,0.9498886414253898
553,554,979,929,0.9489274770173647
554,555,825,776,0.9406060606060606
555,556,730,699,0.9575342465753425
556,557,665,624,0.9383458646616541
557,558,517,478,0.9245647969052224
558,559,644,609,0.9456521739130435
559,560,813,776,0.9544895448954489
560,561,1139,1085,0.9525899912203687
561,562,1158,1105,0.9542314335060449
562,563,1138,1078,0.9472759226713533
563,564,1164,1082,0.929553264604811
564,565,1121,1051,0.9375557537912578
565,566,1023,962,0.9403714565004888
566,567,1029,978,0.9504373177842566
567,568,999,942,0.9429429429429429
568,569,798,751,0.9411027568922306
569,570,747,709,0.9491298527443106
570,571,531,505,0.9510357815442562
571,572,620,609,0.9822580645161291
572,573,639,553,0.865414710485133
573,574,606,576,0.9504950495049505
574,575,394,376,0.9543147208121827
575,576,329,303,0.9209726443768997
576,577,390,368,0.9435897435897436
577,578,377,360,0.9549071618037135
578,579,767,711,0.9269882659713168
579,580,421,397,0.9429928741092637
580,581,359,343,0.9554317548746518
581,582,731,695,0.9507523939808481
582,583,678,641,0.9454277286135693
583,584,506,455,0.8992094861660079
584,585,583,545,0.934819897084048
585,586,413,396,0.9588377723970944
586,587,929,878,0.9451022604951561
587,588,807,747,0.9256505576208178
588,589,850,814,0.9576470588235294
589,590,745,706,0.9476510067114094
590,591,902,858,0.9512195121951219
591,592,688,620,0.9011627906976745
592,593,523,482,0.9216061185468452
593,594,405,390,0.9629629629629629
594,595,1130,1076,0.952212389380531
595,596,985,930,0.9441624365482234
596,597,1001,945,0.9440559440559441
597,598,1076,1033,0.9600371747211895
598,599,911,850,0.9330406147091108
599,600,1050,976,0.9295238095238095
600,601,1054,991,0.9402277039848197
601,602,1018,959,0.9420432220039293
602,603,1122,1056,0.9411764705882353
603,604,1148,1063,0.9259581881533101
604,605,1137,1068,0.9393139841688655
605,606,1181,1103,0.9339542760372566
606,607,1276,1226,0.9608150470219435
607,608,1201,1119,0.9317235636969192
608,609,1192,1131,0.9488255033557047
609,610,1134,1060,0.9347442680776014
610,611,1121,1035,0.9232827832292596
611,612,1152,1088,0.9444444444444444
